candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
795,45433519,45433519_55.json,https://github.com/cyverse-archive/DE,AppsGridPresenterImpl,ui/de-lib/src/main/java/org/iplantc/de/apps/client/presenter/grid/AppsGridPresenterImpl.java,production,,,,onAppRatingDeselected,6,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00795_45433519_45433519_55
800,10079780,10079780_0.json,https://github.com/SINTEF-9012/cloudml,ShellMode,ui/shell/src/main/java/org/cloudml/ui/shell/ShellMode.java,production,class,True,146,from,6,public static,True,True,0,False,,10,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,12.625,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00800_10079780_10079780_0
805,1312627,1312627_3.json,https://github.com/neo4j-attic/graphdb,LuceneIndex,lucene-index/src/main/java/org/neo4j/index/impl/lucene/LuceneIndex.java,production,,,,getName,4,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.016,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00805_1312627_1312627_3
810,909809,909809_79.json,https://github.com/opentrader/opentrader.github.com,AbstractGChart,pkgs/charts4j/src/main/java/com/googlecode/charts4j/AbstractGChart.java,production,,,,setSize,7,public,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\909809\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\Dist\\doc\\_vti_cnf\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionFailedEventHandler.html', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00810_909809_909809_79\\workspace\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\Dist\\doc\\_vti_cnf\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionFailedEventHandler.html', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\909809\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\Dist\\doc\\_vti_cnf\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionLostEventHandler.html', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00810_909809_909809_79\\workspace\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\Dist\\doc\\_vti_cnf\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionLostEventHandler.html', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\909809\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\RateServiceAPI\\doc\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionFailedEventHandler.html', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00810_909809_909809_79\\workspace\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\RateServiceAPI\\doc\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionFailedEventHandler.html', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\909809\\pkgs\\Forex API\\Examples\\RateServiceAPI\\net\\RateServiceAPI\\doc\\RateServiceAPI.Gain.RateService.RateService.OnRateServiceConnectionLostEventHandler.html', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00810_909809_909809_79\\workspace\\pkg",28.718,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00810_909809_909809_79
815,91546562,91546562_0.json,https://github.com/vy/log4j2-logstash-layout,LogstashLayout,layout/src/main/java/com/vlkan/log4j2/logstash/layout/LogstashLayout.java,production,class,False,512,newBuilder,5,"@PluginBuilderFactory @SuppressWarnings(""WeakerAccess"") public static",False,True,1,False,,7,ELIGIBLE,,maven,layout,junit4,src/test/perf,,JDK src/test/perf not mapped; using system default Java,,1,2,1,COMPILE_FAILED,,,com.vlkan.log4j2.logstash.layout.LogstashLayout,,,,,EXCLUDED,baseline,error: could not find or load main class org.apache.maven.wrapper.mavenwrappermain,2.969,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00815_91546562_91546562_0
820,59282155,59282155_11.json,https://github.com/zqhxuyuan/kafka-book,DeweyVersion,applications/kafkastreams-cep/src/main/java/com/github/fhuss/kafka/streams/cep/nfa/DeweyVersion.java,production,class,False,79,isCompatible,19,public,True,True,0,False,,9,ELIGIBLE,,maven,applications\kafkastreams-cep,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.github.fhuss.kafka.streams.cep.nfa.DeweyVersion,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,4.360,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00820_59282155_59282155_11
825,104718236,104718236_10.json,https://github.com/Rubante/moquette,AuthorizationsCollector,broker/src/main/java/io/moquette/spi/impl/security/AuthorizationsCollector.java,production,class,False,140,parseAuthLine,20,protected,True,True,0,False,,10,ELIGIBLE,,maven,broker,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,9eba19f81feea136f191951663e6afa12b54a740,1,2,1,ASSERTION_FAILED,,,io.moquette.spi.impl.security.AuthorizationsCollector,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,15.688,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00825_104718236_104718236_10
830,63055881,63055881_18.json,https://github.com/ddwhan0123/ReactNativeDemo,NetworkingModule,RouteDemo/node_modules/react-native/ReactAndroid/src/main/java/com/facebook/react/modules/network/NetworkingModule.java,production,,,,sendRequest,207,@ReactMethod /** * @param timeout value of 0 results in no timeout */ public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00830_63055881_63055881_18
835,39570183,39570183_2.json,https://github.com/Treeptik/cloudunit,JvmOptionsUtils,cu-manager/src/main/java/fr/treeptik/cloudunit/utils/JvmOptionsUtils.java,production,class,False,20,extractDirectory,13,public static,True,True,0,False,,10,ELIGIBLE,,maven,cu-manager,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,fr.treeptik.cloudunit.utils.JvmOptionsUtils,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,12.563,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00835_39570183_39570183_2
840,4610430,4610430_400.json,https://github.com/ninjaframework/ninja,TemplateEngineJson,ninja-core/src/main/java/ninja/template/TemplateEngineJson.java,production,,,,invoke,14,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00840_4610430_4610430_400
845,11997640,11997640_1.json,https://github.com/alibaba/otter,StageAggregation,node/etl/src/main/java/com/alibaba/otter/node/etl/common/jmx/StageAggregation.java,production,class,False,163,histogram,67,public,True,True,1,False,,10,ELIGIBLE,,maven,node\etl,testng,6,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 6,,1,2,1,ASSERTION_FAILED,,,com.alibaba.otter.node.etl.common.jmx.StageAggregation,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,8.125,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00845_11997640_11997640_1
850,4597760,4597760_404.json,https://github.com/pentaho/pentaho-platform,ObjectFactory,extensions/src/main/java/org/pentaho/platform/plugin/services/importexport/exportManifest/bindings/ObjectFactory.java,production,,,,createComplexJobTriggerSecondRecurrences,3,public,False,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\4597760\\assemblies\\pentaho-samples\\src\\main\\resources\\samples\\public\\Steel Wheels\\Widget Library\\Analysis Views\\Line Sales by Territory Chart.xanalyzer.locale', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00850_4597760_4597760_404\\workspace\\assemblies\\pentaho-samples\\src\\main\\resources\\samples\\public\\Steel Wheels\\Widget Library\\Analysis Views\\Line Sales by Territory Chart.xanalyzer.locale', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\4597760\\assemblies\\pentaho-samples\\src\\main\\resources\\samples\\public\\Steel Wheels\\Widget Library\\Analysis Views\\Regional Product Performance.xanalyzer.locale', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00850_4597760_4597760_404\\workspace\\assemblies\\pentaho-samples\\src\\main\\resources\\samples\\public\\Steel Wheels\\Widget Library\\Analysis Views\\Regional Product Performance.xanalyzer.locale', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\4597760\\assemblies\\pentaho-solutions\\src\\main\\resources\\pentaho-solutions\\system\\default-plugin\\resources\\messages\\messages_supported_languages.properties', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00850_4597760_4597760_404\\workspace\\assemblies\\pentaho-solutions\\src\\main\\resources\\pentaho-solutions\\system\\default-plugin\\resources\\messages\\messages_supported_languages.properties', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\4597760\\assemblies\\pentaho-solutions\\src\\main\\resources\\pentaho-solutions\\system\\dialects\\oracle10g\\applicationContext-spring-security-hibernate.properties', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00850_4597760_4597760_404\",17.422,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00850_4597760_4597760_404
855,59115248,59115248_0.json,https://github.com/egzosn/pay-java-parent,BaiduPayService,pay-java-baidu/src/main/java/com/egzosn/pay/baidu/api/BaiduPayService.java,production,class,False,576,orderInfo,7,@Override public,False,True,1,False,,6,EXCLUDED,testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,testability_score_below_7,3.281,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00855_59115248_59115248_0
860,93992855,93992855_0.json,https://github.com/YagelNasManit/environment.monitor,MonitorConfigReader,environment.monitor.plugins/src/main/java/org/yagel/monitor/plugins/MonitorConfigReader.java,production,class,False,28,readMonitorConfig,14,,True,True,0,False,,10,ELIGIBLE,,maven,environment.monitor.plugins,testng,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,org.yagel.monitor.plugins.MonitorConfigReader,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,3.532,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00860_93992855_93992855_0
865,11290309,11290309_5.json,https://github.com/square/rack-servlet,RackLogger,core/src/main/java/com/squareup/rack/RackLogger.java,production,,,,fatal,4,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00865_11290309_11290309_5
870,56679521,56679521_1.json,https://github.com/weibocom/motan,CompressRpcCodec,motan-core/src/main/java/com/weibo/api/motan/protocol/rpc/CompressRpcCodec.java,production,,,,encode,9,@Override public,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\56679521\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\AbstractEndpointFactory.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00870_56679521_56679521_1\\workspace\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\AbstractEndpointFactory.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\56679521\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\netty\\NettyEndpointFactory.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00870_56679521_56679521_1\\workspace\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\netty\\NettyEndpointFactory.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\56679521\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\proxy\\RestfulClientInvoker.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00870_56679521_56679521_1\\workspace\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\proxy\\RestfulClientInvoker.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\56679521\\motan-extension\\protocol-extension\\motan-protocol-restful\\src\\main\\java\\com\\weibo\\api\\motan\\protocol\\restful\\support\\proxy\\RestfulProxyBuilder.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\008",5.141,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00870_56679521_56679521_1
875,16660401,16660401_7.json,https://github.com/square/jna-gmp,Gmp,jnagmp/src/main/java/com/squareup/jnagmp/Gmp.java,production,class,False,332,modInverse,6,public static,True,True,0,False,,10,ELIGIBLE,,maven,jnagmp,junit4,6,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 6,,1,2,1,ASSERTION_FAILED,,,com.squareup.jnagmp.Gmp,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,3.562,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00875_16660401_16660401_7
880,36378766,36378766_7.json,https://github.com/auth0/Lock-Google.Android,GoogleAuthProvider,lock-google/src/main/java/com/auth0/android/google/GoogleAuthProvider.java,production,class,False,197,authorize,4,@Override public,False,True,2,True,framework_context,6,EXCLUDED,external_dependency_risk:framework_context;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:framework_context;testability_score_below_7,2.188,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00880_36378766_36378766_7
885,35228936,35228936_1.json,https://github.com/TweetWallFX/TweetwallFX,ToString,util/src/main/java/org/tweetwallfx/util/ToString.java,production,class,False,336,map,4,public static,False,True,0,False,,7,ELIGIBLE,,gradle,util,junit5,unknown,,no project java version detected,,1,2,1,COMPILE_FAILED,,,org.tweetwallfx.util.ToString,,,,,EXCLUDED,baseline,error: unable to access jarfile <path> �n\repogithub\arrow\runs\sample_selection\distributed\shard-4\candidates\00885_35228936_35228936_1\workspace\\gradle\wrapper\gradle-wrapper.jar,4.797,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00885_35228936_35228936_1
890,34445488,34445488_3.json,https://github.com/abstools/abstools,ProgramAbstraction,frontend/src/main/java/org/abs_models/frontend/delta/ProgramAbstraction.java,production,,,,getClasses,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00890_34445488_34445488_3
895,53297769,53297769_5.json,https://github.com/appium/appium-uiautomator2-server,AllowInvisibleElements,app/src/main/java/io/appium/uiautomator2/model/settings/AllowInvisibleElements.java,production,,,,getValue,7,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00895_53297769_53297769_5
900,129428289,129428289_27.json,https://github.com/jenpet/mbdev,AuthorizationFlowHandler,api-auth/src/main/java/pet/jen/mbdev/api/auth/AuthorizationFlowHandler.java,production,,,,submitUserConsent,19,,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/jenpet/mbdev', 'R:\\Đồ án\\RepoGithub\\ARROW\\repos\\129428289']' returned non-zero exit status 128.",9.922,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00900_129428289_129428289_27
905,134843777,134843777_2.json,https://github.com/LexPredict/tika-server,PdfContentTypeChecker,lexpredict-tika/src/main/java/com/lexpredict/tika/PdfContentTypeChecker.java,production,class,False,111,determineDocContentType,8,public,True,True,0,False,,9,ELIGIBLE,,maven,lexpredict-tika,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.lexpredict.tika.PdfContentTypeChecker,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,4.547,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00905_134843777_134843777_2
910,76436183,76436183_0.json,https://github.com/XiaoMi/linden,LindenWordDelimiterAnalyzer,linden-core/src/main/java/com/xiaomi/linden/lucene/analyzer/LindenWordDelimiterAnalyzer.java,production,class,False,98,LindenWordDelimiterAnalyzer,11,public,True,True,1,False,,10,ELIGIBLE,,maven,linden-core,junit4,unknown,,no project java version detected,,1,2,1,ASSERTION_FAILED,,,com.xiaomi.linden.lucene.analyzer.LindenWordDelimiterAnalyzer,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,5.156,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00910_76436183_76436183_0
915,22412169,22412169_5.json,https://github.com/Stratio/stratio-connector-elasticsearch,ElasticsearchStorageEngine,connector-elasticsearch/src/main/java/com/stratio/connector/elasticsearch/core/engine/ElasticsearchStorageEngine.java,production,class,False,264,insert,11,@Override @TimerJ protected,True,True,1,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.578,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00915_22412169_22412169_5
920,86760618,86760618_0.json,https://github.com/quangctkm9207/hello-mvp,SayHelloPresenter,app/src/main/java/com/quangnguyen/hellomvp/SayHelloPresenter.java,production,,,,loadMessage,9,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00920_86760618_86760618_0
925,92033442,92033442_77.json,https://github.com/xfsnow/android,JsonUtils,CognitoBjs/app/libs/aws-android-sdk-core/src/main/java/com/amazonaws/util/json/JsonUtils.java,production,,,,jsonToMap,26,"@SuppressWarnings(""unchecked"") public static",True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\92033442\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\InvalidIdentityPoolConfigurationException.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00925_92033442_92033442_77\\workspace\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\InvalidIdentityPoolConfigurationException.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\92033442\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\transform\\ExternalServiceExceptionUnmarshaller.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00925_92033442_92033442_77\\workspace\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\transform\\ExternalServiceExceptionUnmarshaller.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\92033442\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\transform\\GetCredentialsForIdentityRequestMarshaller.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\00925_92033442_92033442_77\\workspace\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\transform\\GetCredentialsForIdentityRequestMarshaller.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\92033442\\CognitoBjs\\app\\libs\\aws-android-sdk-core\\src\\main\\java\\com\\amazonaws\\services\\cognitoidentity\\model\\transform\\GetCredentialsForIdentityResultJsonUnmarshaller.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\",4.172,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00925_92033442_92033442_77
930,48155157,48155157_6.json,https://github.com/elvishew/xLog,PatternFlattener,library/src/main/java/com/elvishew/xlog/flattener/PatternFlattener.java,production,class,False,326,parseLevelParameter,8,static,True,True,1,True,nondeterminism,9,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,d5b4da2069252e7a5074f8623d3d9de7fdb90892,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,6.500,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00930_48155157_48155157_6
935,121984024,121984024_2.json,https://github.com/shagalalab/sozlik-android,SplashPresenter,app/src/main/java/com/shagalalab/sozlik/ui/splash/SplashPresenter.java,production,,,,initSozlikData,13,,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00935_121984024_121984024_2
940,123649054,123649054_6.json,https://github.com/awslabs/aws-serverless-sqs-event-source,MessageDispatcher,aws-serverless-sqs-event-source-app/src/main/java/com/amazonaws/serverless/sqseventsource/MessageDispatcher.java,production,,,,dispatch,19,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00940_123649054_123649054_6
945,113899964,113899964_10.json,https://github.com/Netflix/concurrency-limits,VegasLimit,concurrency-limits-core/src/main/java/com/netflix/concurrency/limits/limit/VegasLimit.java,production,class,False,281,newBuilder,3,public static,False,True,1,False,,8,ELIGIBLE,,gradle,concurrency-limits-core,junit4,1,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 1,,1,2,1,COMPILE_FAILED,,,com.netflix.concurrency.limits.limit.VegasLimit,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,3.094,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00945_113899964_113899964_10
950,79564911,79564911_1182.json,https://github.com/iterate-ch/cyberduck,GoogleStorageUrlProvider,googlestorage/src/main/java/ch/cyberduck/core/googlestorage/GoogleStorageUrlProvider.java,production,class,False,74,toUrl,11,@Override public,True,True,1,False,,9,ELIGIBLE,,maven,googlestorage,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,COMPILE_FAILED,,,ch.cyberduck.core.googlestorage.GoogleStorageUrlProvider,,,,,EXCLUDED,baseline,error: could not create the java virtual machine.,28.296,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00950_79564911_79564911_1182
955,38357506,38357506_0.json,https://github.com/dkpro/dkpro-statistics,Significance,dkpro-statistics-significance/src/main/java/org/dkpro/statistics/significance/Significance.java,production,class,False,123,testCorrelations,12,public static,True,True,0,False,,10,ELIGIBLE,,maven,dkpro-statistics-significance,junit5,21,C:\Java-version\java-21,auto-discovered JDK 21,,1,2,1,ASSERTION_FAILED,,,org.dkpro.statistics.significance.Significance,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,2.907,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00955_38357506_38357506_0
960,165246320,165246320_1.json,https://github.com/cai3178940/youran,CodeTemplateController,youran-generate-web/src/main/java/com/youran/generate/web/rest/CodeTemplateController.java,production,class,False,137,update,6,@Override @PutMapping public,False,True,0,True,filesystem,6,EXCLUDED,external_dependency_risk:filesystem;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem;testability_score_below_7,4.234,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00960_165246320_165246320_1
965,33319794,33319794_36.json,https://github.com/Ailab403/ailab-mltk4j,StringPattern,lib/opennlp/apache-opennlp-1.5.3-src/opennlp-tools/src/main/java/opennlp/tools/util/featuregen/StringPattern.java,production,class,False,152,containsComma,3,public,False,True,2,False,,8,ELIGIBLE,,maven,lib\opennlp\apache-opennlp-1.5.3-src\opennlp-tools,junit4,unknown,,no project java version detected,,1,2,1,ASSERTION_FAILED,,,opennlp.tools.util.featuregen.StringPattern,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,41.266,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\00965_33319794_33319794_36
